p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.69396901380825E-09	3.51392912846194	0.353	0.051	0.000116180526204	Neuroendocrine	Creb3l1
7.65464957326469E-09	4.33899181632209	0.176	0.014	0.000132854097994	Neuroendocrine	Hist3h2a
7.68111598444384E-09	3.38564740612373	0.471	0.09	0.000133313449026	Neuroendocrine	Tubb2b
7.74378042318379E-09	3.71739654014539	0.294	0.036	0.000134401053025	Neuroendocrine	Hsbp1l1
8.56492254276926E-09	3.44671166898797	0.588	0.154	0.000148652795652	Neuroendocrine	C1qtnf4
8.75722802105892E-09	3.96550548368079	0.294	0.037	0.000151990449533	Neuroendocrine	Clec11a
8.85706362635701E-09	4.62973986277476	0.176	0.014	0.000153723196299	Neuroendocrine	Dbn1
9.16432819963446E-09	3.66112353381462	0.353	0.053	0.000159056080233	Neuroendocrine	4930430F08Rik
9.34914410591877E-09	2.79949381423921	0.765	0.239	0.000162263745102	Neuroendocrine	Klc1
9.36303125940319E-09	6.25130000009847	0.059	0.002	0.000162504770538	Neuroendocrine	Igf2
9.39353128191312E-09	4.46448123456352	0.118	0.006	0.000163034128929	Neuroendocrine	Tet1
9.42508830441368E-09	2.1691925174904	0.882	0.439	0.000163581832611	Neuroendocrine	Sec11c
9.5623425998925E-09	6.25376456088979	0.059	0.002	0.000165964018164	Neuroendocrine	Tmem28
9.62839612656436E-09	3.84222939961949	0.294	0.037	0.000167110443173	Neuroendocrine	Zeb1
9.6839025495562E-09	5.65391067446924	0.059	0.002	0.00016807381265	Neuroendocrine	Nova1
9.92406820317471E-09	1.92263666197733	0.294	0.035	0.000172242127734	Neuroendocrine	Fhad1
1.01000483321879E-08	5.51222160914007	0.059	0.002	0.000175296438853	Neuroendocrine	Gm30159
1.01853387314244E-08	5.70673348215724	0.059	0.002	0.000176776739023	Neuroendocrine	Gm7598
1.0227327323229E-08	2.29881078815493	0.941	0.636	0.000177505493022	Neuroendocrine	Prnp
1.0703738176225E-08	4.26825451986591	0.235	0.024	0.000185774079787	Neuroendocrine	Ankrd37
1.14044518601974E-08	4.40987301815819	0.235	0.024	0.000197935666486	Neuroendocrine	Stra6
1.18755496107756E-08	2.06699519186729	0.941	0.742	0.000206112039045	Neuroendocrine	Krt18
1.45413615680041E-08	3.66952643306682	0.176	0.014	0.000252379871374	Neuroendocrine	Lrrc10b
1.59979479325495E-08	3.04000879611065	0.529	0.115	0.000277660384317	Neuroendocrine	Trp53i13
1.73463058133595E-08	6.41483801670943	0.059	0.002	0.000301062483697	Neuroendocrine	Dennd1c
1.80038373396642E-08	4.6482399857179	0.118	0.007	0.000312474600867	Neuroendocrine	Zfp786
1.84370013079761E-08	5.80365332044488	0.059	0.002	0.000319992594701	Neuroendocrine	Slc7a8
1.87524298076223E-08	1.73948235808123	1	0.88	0.000325467171741	Neuroendocrine	Pam
1.89086790260484E-08	1.86392556837055	1	0.578	0.000328179033176	Neuroendocrine	Npdc1
1.96225739862951E-08	2.71813133072368	0.529	0.12	0.000340569394106	Neuroendocrine	Gprc5c
1.96567320752932E-08	3.20961625583423	0.412	0.072	0.000341162241899	Neuroendocrine	Tmem246
2.03250914493898E-08	1.32362544542408	1	0.949	0.000352762287196	Neuroendocrine	Epcam
2.12959670421341E-08	3.76235785516134	0.235	0.025	0.000369612803983	Neuroendocrine	Gpr19
2.33380405476485E-08	3.46047573106221	0.353	0.053	0.000405055031745	Neuroendocrine	Zfhx2
2.46498485692802E-08	3.83572707543923	0.235	0.025	0.000427822771768	Neuroendocrine	2310040G24Rik
2.49873784987359E-08	2.41409547553805	0.588	0.142	0.000433680941224	Neuroendocrine	Alg2
2.66882286487513E-08	3.06388219052646	0.647	0.184	0.000463200896428	Neuroendocrine	Ift57
2.69366165767731E-08	3.34586677104013	0.412	0.074	0.000467511917306	Neuroendocrine	Sox13
2.99265990938906E-08	2.87577362967753	0.529	0.123	0.000519406053874	Neuroendocrine	Slc39a6
3.03164279515196E-08	4.06599094479648	0.235	0.026	0.000526171923527	Neuroendocrine	Rasd1
3.04969702771755E-08	6.56201918489461	0.059	0.002	0.000529305416131	Neuroendocrine	Gm44832
3.08158653691151E-08	3.49579644542536	0.118	0.007	0.000534840159346	Neuroendocrine	Cidea
3.08590493243244E-08	6.29423455446307	0.059	0.002	0.000535589660073	Neuroendocrine	Gm26954
3.08590493243244E-08	6.30378811770609	0.059	0.002	0.000535589660073	Neuroendocrine	Fam186b
3.09576282967655E-08	2.29563222364773	0.706	0.199	0.000537300596719	Neuroendocrine	Gse1
3.11027486090811E-08	5.96582259509788	0.059	0.002	0.000539819304859	Neuroendocrine	Caly
3.29362849921031E-08	2.53388904442316	0.765	0.265	0.000571642162323	Neuroendocrine	F5
3.35129690762473E-08	5.63654832069682	0.059	0.002	0.000581651091287	Neuroendocrine	Myo1f
3.38893654820134E-08	2.90291550230254	0.765	0.271	0.000588183827306	Neuroendocrine	Slc8a1
3.40039981310166E-08	2.16759701002978	0.706	0.207	0.000590173391562	Neuroendocrine	Them6
3.43380881331747E-08	1.74389586793536	0.941	0.77	0.000595971857639	Neuroendocrine	Calm2
3.59434092169636E-08	4.65498657422448	0.176	0.015	0.00062383381037	Neuroendocrine	Kcnip1
3.75407278197818E-08	1.94974794521811	0.941	0.712	0.00065155687204	Neuroendocrine	Cd164
3.81175987789952E-08	3.4876753819884	0.294	0.039	0.000661569044408	Neuroendocrine	Efcab7
4.1208168056965E-08	2.93090102638782	0.471	0.1	0.000715208964797	Neuroendocrine	Inafm1
4.16968998870629E-08	2.5529048814025	0.647	0.193	0.00072369139444	Neuroendocrine	Slc25a33
4.27654597503712E-08	1.98749879849086	0.882	0.37	0.000742237319427	Neuroendocrine	Acyp2
4.38664183271853E-08	3.29481358176888	0.353	0.055	0.000761345556487	Neuroendocrine	Glcci1
4.50815850717106E-08	4.28707287087436	0.235	0.026	0.000782435990505	Neuroendocrine	Epm2a
4.80619838462578E-08	3.60851099778667	0.294	0.04	0.000834163791636	Neuroendocrine	Morn4
5.33268603527047E-08	6.0030178871364	0.059	0.002	0.000925540988282	Neuroendocrine	Myh8
5.33570317771918E-08	3.76673301348341	0.353	0.057	0.000926064643525	Neuroendocrine	Dennd4a
5.419210033997E-08	3.67950050608232	0.471	0.099	0.000940558093501	Neuroendocrine	Prom2
5.57093753074825E-08	3.28858548454522	0.471	0.1	0.000966891917837	Neuroendocrine	Ak1
5.67765842546173E-08	4.19145371545817	0.176	0.015	0.000985414396323	Neuroendocrine	Zfp711
5.77391526554373E-08	0.924609473198114	1	0.976	0.001002120733488	Neuroendocrine	Spint2
5.84198243121591E-08	5.38725778547002	0.059	0.002	0.001013934470762	Neuroendocrine	Gm44091
5.89442184687699E-08	2.92093570424802	0.471	0.099	0.001023035855744	Neuroendocrine	Med22
5.92996051147071E-08	4.49099888408638	0.118	0.007	0.001029203946371	Neuroendocrine	Galc
6.11555868665662E-08	3.37279144820264	0.353	0.057	0.001061416365656	Neuroendocrine	Cdc42bpa
6.11581407094507E-08	2.80888770922929	0.824	0.338	0.001061460690153	Neuroendocrine	Robo1
6.30910125152419E-08	3.68125993096096	0.412	0.077	0.001095007613215	Neuroendocrine	Fam13a
6.41493605920817E-08	2.63823473701159	0.588	0.157	0.001113376302436	Neuroendocrine	Osbpl1a
6.54079963887634E-08	3.11174089235951	0.412	0.078	0.001135221185323	Neuroendocrine	Hs3st6
6.76206142872663E-08	1.4972946878198	1	0.753	0.00117362338157	Neuroendocrine	Gabarapl2
6.79423604241657E-08	5.01343933716125	0.176	0.016	0.001179207607522	Neuroendocrine	Nap1l3
6.84277954364653E-08	4.32153776345995	0.235	0.027	0.001187632817595	Neuroendocrine	Chic1
6.86399246824622E-08	3.19687135788145	0.235	0.026	0.001191314532789	Neuroendocrine	Smim5
7.03138392769998E-08	2.99936468607318	0.471	0.102	0.001220366994492	Neuroendocrine	Cers4
7.09706915700618E-08	4.09906524266595	0.118	0.007	0.00123176732289	Neuroendocrine	Col25a1
7.54895925418922E-08	4.93911565587962	0.118	0.007	0.001310197368157	Neuroendocrine	Gm16984
7.59391036989674E-08	3.61194105573292	0.471	0.104	0.001317999083799	Neuroendocrine	Nfatc2
7.63580231392505E-08	1.86046224447215	1	0.873	0.001325269849605	Neuroendocrine	Tmem59
8.65078191962616E-08	7.35877017664198	0.059	0.002	0.00150142970997	Neuroendocrine	Nox4
8.74705765968184E-08	6.22281092537763	0.059	0.002	0.001518139327414	Neuroendocrine	Il17c
8.81917666993608E-08	3.87965147175189	0.294	0.041	0.001530656302834	Neuroendocrine	Pim2
8.92630606098128E-08	3.29089786578038	0.529	0.135	0.001549249679944	Neuroendocrine	Bnip3
1.0009726387186E-07	3.58181088628961	0.294	0.042	0.00173728811176	Neuroendocrine	Klhl25
1.07265803825658E-07	2.36637453051329	0.647	0.194	0.001861705291198	Neuroendocrine	Tacc1
1.22013612369451E-07	3.29796068967406	0.588	0.163	0.002117668256284	Neuroendocrine	Sort1
1.27582985034422E-07	4.87040488191819	0.118	0.007	0.002214330288257	Neuroendocrine	Rhpn1
1.31195014839373E-07	2.09342112352155	0.882	0.536	0.002277020677552	Neuroendocrine	Higd1a
1.37113907839883E-07	2.43909614307662	0.529	0.123	0.002379748984469	Neuroendocrine	Spire2
1.38200171115417E-07	2.32968716972136	0.765	0.284	0.002398602169879	Neuroendocrine	Cers6
1.41305862633129E-07	6.27484507063395	0.059	0.002	0.002452504551861	Neuroendocrine	Gm30794
1.43854802661034E-07	5.65841374416562	0.059	0.002	0.002496743954985	Neuroendocrine	Tek
1.50719812520579E-07	4.039449988857	0.353	0.06	0.002615893066107	Neuroendocrine	Arhgef38
1.51230672155786E-07	5.86452073750282	0.059	0.002	0.002624759545936	Neuroendocrine	Gm26737
1.55316060393551E-07	2.57111501519847	0.765	0.32	0.00269566554419	Neuroendocrine	Srebf2
1.67100089611992E-07	4.61336016401467	0.294	0.043	0.002900189155306	Neuroendocrine	Cacna1c
1.68515514225131E-07	2.9629970153755	0.647	0.21	0.002924755264891	Neuroendocrine	Emc9
1.72448528209284E-07	1.66437022703558	0.941	0.487	0.0029930166556	Neuroendocrine	Stx7
1.74702310046784E-07	1.79577521278072	0.941	0.572	0.003032133293172	Neuroendocrine	Tmed3
1.81005976944723E-07	2.56214803480398	0.765	0.338	0.003141539735853	Neuroendocrine	Hagh
1.87383467547034E-07	5.66445554599109	0.118	0.008	0.003252227462746	Neuroendocrine	Zfp641
1.92161814185334E-07	2.5854770705649	0.824	0.359	0.003335160447001	Neuroendocrine	Gdi1
1.92660705796861E-07	1.72360973408723	0.941	0.624	0.00334381920981	Neuroendocrine	Napa
1.92842714662327E-07	2.19307789661725	0.824	0.365	0.003346978155679	Neuroendocrine	Ndufaf3
1.96043269598979E-07	3.05142723300405	0.529	0.124	0.00340252698716	Neuroendocrine	Cpe
2.04765633635149E-07	3.17411382091215	0.353	0.062	0.003553912337372	Neuroendocrine	Bhlhb9
2.08171189046559E-07	1.74253982972049	0.941	0.529	0.003613019157092	Neuroendocrine	Calm3
2.27555922475637E-07	3.38390920838435	0.353	0.061	0.003949460590487	Neuroendocrine	Abcg1
2.31775104817366E-07	3.05633302706459	0.353	0.062	0.00402268871921	Neuroendocrine	Grk5
2.43536922705094E-07	1.93708618412073	0.941	0.535	0.00422682683047	Neuroendocrine	Fndc3a
2.50762586488627E-07	2.55241958737447	0.471	0.099	0.004352235451097	Neuroendocrine	Ccdc138
2.54765356183441E-07	2.8675375567031	0.471	0.103	0.00442170752192	Neuroendocrine	Cpeb3
2.62885503146574E-07	2.0242580922613	0.824	0.399	0.004562640792612	Neuroendocrine	Ppp5c
2.69915205740434E-07	2.76058981490834	0.706	0.266	0.004684648310831	Neuroendocrine	Twf2
2.82074172219839E-07	2.44180354279636	0.765	0.339	0.004895679333048	Neuroendocrine	1500011B03Rik
2.96325240205364E-07	2.42710831295123	0.529	0.134	0.005143020869004	Neuroendocrine	Ttc6
3.00608352970202E-07	1.6398219642734	0.941	0.827	0.005217358574151	Neuroendocrine	Ndfip1
3.1923065143372E-07	2.16129807857117	0.706	0.226	0.005540567186284	Neuroendocrine	Abhd12
3.35519740325633E-07	6.43143557563622	0.059	0.002	0.005823280613092	Neuroendocrine	B4galnt3
3.37790796079646E-07	6.1282105278538	0.059	0.002	0.005862697056758	Neuroendocrine	Nxph4
3.38931881525463E-07	6.06275541429587	0.059	0.002	0.005882501735756	Neuroendocrine	Gm48653
3.38931881525463E-07	6.29507673971305	0.059	0.002	0.005882501735756	Neuroendocrine	Gm10532
3.4467218921297E-07	2.44279568562215	0.647	0.206	0.00598213051598	Neuroendocrine	Cog1
3.47024310311237E-07	5.75587936239126	0.059	0.002	0.006022953929762	Neuroendocrine	C2cd4d
3.5315388042865E-07	1.94406123057732	0.941	0.667	0.00612933874872	Neuroendocrine	Rtn3
3.71186486416731E-07	5.11641044964919	0.059	0.002	0.006442312658249	Neuroendocrine	Gm11963
3.88219914145594E-07	2.30931112533143	0.765	0.338	0.006737944829911	Neuroendocrine	Tmed4
3.95847249102467E-07	2.32549750934274	0.765	0.3	0.006870324855422	Neuroendocrine	Pip5k1b
3.99543460192721E-07	2.68628676384499	0.529	0.143	0.006934476295105	Neuroendocrine	Sc5d
4.06497426147473E-07	4.79829789053531	0.118	0.008	0.007055169328216	Neuroendocrine	Colgalt2
4.06561667072112E-07	2.63292908042269	0.706	0.265	0.007056284293704	Neuroendocrine	Sema3e
4.27335575872114E-07	3.89815569957515	0.176	0.017	0.007416836254836	Neuroendocrine	Pdgfb
4.30343913023574E-07	3.65172080599417	0.176	0.017	0.007469048954437	Neuroendocrine	Pnck
4.74038345321901E-07	3.78069560132561	0.235	0.03	0.008227409521407	Neuroendocrine	4632404H12Rik
4.78815199075042E-07	2.06703216103333	0.471	0.103	0.008310316595146	Neuroendocrine	Spa17
4.91423652234189E-07	3.48431056941878	0.294	0.045	0.008529148908177	Neuroendocrine	Ppp1r3b
5.06222477219401E-07	4.40474585797945	0.118	0.008	0.00878599731462	Neuroendocrine	Zfp41
5.08908157684346E-07	5.86034550938808	0.059	0.002	0.00883260998477	Neuroendocrine	Kcnn2
5.10578962675166E-07	5.89206059242183	0.059	0.002	0.00886160847619	Neuroendocrine	Gm26852
5.12519178736113E-07	3.27778242951218	0.235	0.029	0.008895282866144	Neuroendocrine	Rnf32
5.17509577772688E-07	3.4358808217679	0.294	0.046	0.008981896231823	Neuroendocrine	Gm20554
5.20809211579615E-07	2.91838391712643	0.647	0.237	0.009039164676176	Neuroendocrine	Map2
5.24796349324918E-07	2.69831157031085	0.353	0.063	0.009108365438883	Neuroendocrine	Efcab1
5.53451141477975E-07	1.83610496857163	1	0.797	0.009605698011492	Neuroendocrine	Cyb5r3
5.5422825261682E-07	3.47750225028796	0.235	0.03	0.009619185552418	Neuroendocrine	Rai2
5.57743637574908E-07	4.63181407579903	0.059	0.002	0.00968019857375	Neuroendocrine	Gm44127
5.64285437479123E-07	3.19639044446919	0.412	0.088	0.009793738052888	Neuroendocrine	Me3
6.11456712310558E-07	2.68026217634871	0.824	0.434	0.010612442698862	Neuroendocrine	Tusc3
6.12787115379699E-07	2.81818232680612	0.706	0.247	0.01063553317453	Neuroendocrine	Spcs3
6.17931344697233E-07	1.1367703558105	1	0.982	0.010724816418565	Neuroendocrine	Ubb
6.30571306962307E-07	4.50104212993411	0.118	0.008	0.010944195603638	Neuroendocrine	Gm45464
6.32195278654155E-07	3.66621081653128	0.235	0.031	0.010972381256322	Neuroendocrine	Mypop
6.66891590575609E-07	3.42995620898009	0.294	0.047	0.01157457044603	Neuroendocrine	Opn3
6.85344901920246E-07	3.0594309534578	0.471	0.117	0.011894846117728	Neuroendocrine	Rgs2
6.8898720570441E-07	2.18477574940488	0.765	0.302	0.011958061942206	Neuroendocrine	Nebl
7.2427731537489E-07	2.59133267288736	0.176	0.017	0.012570557085647	Neuroendocrine	Elmod1
7.26620171690219E-07	6.76957074586908	0.059	0.002	0.012611219699855	Neuroendocrine	Fa2h
7.31273373945759E-07	6.24198352233265	0.059	0.002	0.012691980678203	Neuroendocrine	Gm48094
7.5144590115788E-07	2.41115617203038	0.588	0.176	0.013042095060496	Neuroendocrine	Cmtr1
7.86891433934136E-07	5.51611796465446	0.059	0.002	0.013657287727361	Neuroendocrine	Gm10634
7.87013451741318E-07	1.21676100507015	1	0.916	0.013659405468422	Neuroendocrine	Pdia3
7.90117814221747E-07	3.0882026514893	0.294	0.045	0.013713284783633	Neuroendocrine	Ccdc134
8.10101623293759E-07	3.04616420172749	0.529	0.152	0.014060123773887	Neuroendocrine	Hid1
9.36809841734765E-07	2.42407191646389	0.588	0.181	0.016259271613149	Neuroendocrine	Asb8
9.53730653334778E-07	2.49658409024402	0.588	0.175	0.016552949219278	Neuroendocrine	Snapc1
9.66264301526025E-07	2.36186164481669	0.647	0.227	0.016770483217286	Neuroendocrine	Gyg
9.70542453679801E-07	1.00763781841587	0.941	0.888	0.016844734826067	Neuroendocrine	Rab2a
1.03013410339487E-06	0.869024329259383	0.941	0.963	0.017879007498521	Neuroendocrine	Chchd2
1.04387175036055E-06	2.82046170004087	0.353	0.065	0.018117438099258	Neuroendocrine	Slc36a1
1.04417863933515E-06	6.61294459530379	0.059	0.002	0.018122764464301	Neuroendocrine	Neurl3
1.05723742508225E-06	6.14859301824635	0.059	0.002	0.018349412749728	Neuroendocrine	Gm12932
1.06928224957542E-06	3.03319257819061	0.471	0.119	0.018558462723631	Neuroendocrine	Coprs
1.11497943993168E-06	1.34558103296134	0.941	0.785	0.019351583159454	Neuroendocrine	Reep5
1.12367514667536E-06	2.5968502454739	0.529	0.142	0.019502505845698	Neuroendocrine	Orc2
1.13940932659378E-06	1.33527820070861	0.941	0.856	0.019775588272362	Neuroendocrine	Prdx2
1.14248690789908E-06	5.52318940608747	0.059	0.002	0.019829002773497	Neuroendocrine	Cstad
1.1445843673235E-06	2.15864520039094	0.824	0.451	0.019865406279267	Neuroendocrine	Maged1
1.25779059281097E-06	1.83317202873449	0.882	0.56	0.021830213528827	Neuroendocrine	Mettl26
1.26126675154545E-06	1.13197914245906	1	0.971	0.021890545739823	Neuroendocrine	Ddx5
1.28529862234418E-06	1.30036261458249	0.941	0.803	0.022307642889406	Neuroendocrine	Kif5b
1.31961485867924E-06	4.11796671438418	0.235	0.032	0.022903235487237	Neuroendocrine	Map9
1.34305387282479E-06	2.35245780772747	0.824	0.545	0.023310043016747	Neuroendocrine	Eif1b
1.34789516064144E-06	2.06017710718608	0.706	0.248	0.023394068408093	Neuroendocrine	Cd59a
1.38556691450594E-06	2.57516408709548	0.647	0.223	0.024047899368165	Neuroendocrine	Prkacb
1.40074980345494E-06	2.07758309410706	0.882	0.428	0.024311413588764	Neuroendocrine	Hmgcs1
1.42123880706505E-06	3.55144801119487	0.294	0.049	0.024667020735421	Neuroendocrine	Chml
1.44545294592702E-06	4.45115377746148	0.118	0.009	0.025087281329509	Neuroendocrine	Gm17484
1.45515030939781E-06	4.38450395203761	0.118	0.009	0.025255588769908	Neuroendocrine	Xkr8
1.47334570445488E-06	6.30181682755139	0.059	0.002	0.025571388046519	Neuroendocrine	Stk31
1.47334570445488E-06	6.46708912968216	0.059	0.002	0.025571388046519	Neuroendocrine	Rgs9
1.47593392751382E-06	4.28404575455435	0.118	0.009	0.02561630924593	Neuroendocrine	A030001D20Rik
1.51157580235849E-06	2.73277807662158	0.765	0.388	0.026234909625734	Neuroendocrine	Gmds
1.51861426127698E-06	5.58606736224016	0.059	0.002	0.026357069118723	Neuroendocrine	8430432A02Rik
1.52782705877283E-06	5.71530301081724	0.059	0.002	0.026516966432061	Neuroendocrine	Adgrb3
1.53245358400762E-06	5.64309723532754	0.059	0.002	0.026597264404036	Neuroendocrine	Gm49719
1.62110323717098E-06	2.21615323183104	0.824	0.388	0.02813586778434	Neuroendocrine	Cnot6l
1.64745232918552E-06	2.14393383389969	0.882	0.627	0.028593182625344	Neuroendocrine	Bnip3l
1.65598221794609E-06	2.17931123405346	0.824	0.398	0.028741227374672	Neuroendocrine	Arl3
1.68361771879929E-06	1.69970569599139	1	0.675	0.029220869127481	Neuroendocrine	Rpn2
1.75426461678751E-06	2.01055922406139	0.765	0.302	0.030447016688964	Neuroendocrine	Prkn
1.75760896815425E-06	5.21342244022989	0.118	0.009	0.030505061251285	Neuroendocrine	Mdga1
1.77698882434535E-06	2.7241572162855	0.647	0.237	0.030841418035338	Neuroendocrine	Tmem107
1.78429030794257E-06	2.10717095606139	0.706	0.268	0.030968142584651	Neuroendocrine	Pea15a
1.82182837587225E-06	1.43291348022916	0.941	0.784	0.031619653291639	Neuroendocrine	Rock1
1.84821492897277E-06	4.42296882284204	0.176	0.019	0.032077618307251	Neuroendocrine	Fgd2
1.89408828833229E-06	2.99998481654665	0.353	0.069	0.032873796332295	Neuroendocrine	Tceal1
1.92217649019301E-06	3.15591280311141	0.353	0.073	0.03336129516379	Neuroendocrine	Tbc1d7
1.9459870391143E-06	2.41820433445093	0.824	0.509	0.033774551050868	Neuroendocrine	Pim3
2.03711768907842E-06	2.11316533939347	0.765	0.356	0.035356214611645	Neuroendocrine	Gnptg
2.09904330739766E-06	5.69016052475756	0.059	0.002	0.036430995643194	Neuroendocrine	Gm47767
2.18302038620173E-06	2.65705304484429	0.529	0.161	0.037888501822917	Neuroendocrine	Tbc1d10b
2.2018433882538E-06	2.46973621198495	0.471	0.12	0.038215193846533	Neuroendocrine	Rgl3
2.20676506031632E-06	4.74157358595498	0.118	0.009	0.03830061438685	Neuroendocrine	Pcdhga7
2.41920391833027E-06	4.52137982394113	0.118	0.009	0.04198770320654	Neuroendocrine	B230206L02Rik
2.45305573894828E-06	3.5414881357153	0.235	0.033	0.042575235405186	Neuroendocrine	Hacd1
2.46849994552845E-06	4.85281571687767	0.118	0.009	0.042843285054592	Neuroendocrine	Ppm1j
2.53632139691121E-06	3.62091888421417	0.176	0.019	0.044020394164791	Neuroendocrine	Susd1
2.53715643539912E-06	2.78673208306559	0.412	0.094	0.044034887092787	Neuroendocrine	Got1
2.57775143349823E-06	3.54799926678253	0.235	0.034	0.044739453879795	Neuroendocrine	Dynlt1a
2.63969182959884E-06	1.31391489266756	0.941	0.698	0.045814491394518	Neuroendocrine	Ptov1
2.68221141683619E-06	2.21283090022173	0.471	0.115	0.046552461350609	Neuroendocrine	Hist1h4d
2.73522663326983E-06	0.967053369787698	1	0.867	0.047472593447031	Neuroendocrine	Pebp1
2.79945312439874E-06	1.8845707632057	0.882	0.42	0.048587308427065	Neuroendocrine	Amfr
2.80777443769892E-06	5.93313463324773	0.059	0.002	0.048731733140702	Neuroendocrine	Gm11739
2.82406627902729E-06	1.33271600388455	0.941	0.769	0.049014494338798	Neuroendocrine	Ddost
2.85668396747667E-06	5.71699304445359	0.059	0.002	0.049580606939525	Neuroendocrine	Gm12841
2.85668396747667E-06	5.74977142316212	0.059	0.002	0.049580606939525	Neuroendocrine	Atp1b2
2.89677229803629E-06	2.16789409258058	0.647	0.213	0.050276380004718	Neuroendocrine	Iqsec1
2.95710257135962E-06	3.11306760802857	0.353	0.074	0.051323472228518	Neuroendocrine	Ccdc92
2.99974050701498E-06	3.81561879625458	0.059	0.002	0.052063496239752	Neuroendocrine	Gp2
3.01768350767597E-06	1.52806499165539	0.941	0.463	0.052374914959224	Neuroendocrine	Dcaf8
3.04116574914656E-06	1.37346251016506	1	0.556	0.052782472742188	Neuroendocrine	Tmem30a
3.14206934326079E-06	4.24765484357065	0.235	0.034	0.054533755521634	Neuroendocrine	Zfp667
3.35683913881377E-06	3.13971753199611	0.294	0.05	0.058261300093252	Neuroendocrine	Bcl2l14
3.50144700101486E-06	1.49461852203192	0.941	0.859	0.060771114149614	Neuroendocrine	Atp6v0c
3.50146513945602E-06	3.0963763076795	0.529	0.179	0.060771428960399	Neuroendocrine	Otud6b
3.54815649685666E-06	1.7742122224113	0.765	0.32	0.061581804159444	Neuroendocrine	Map7d1
3.55146997238251E-06	4.30418319427477	0.118	0.009	0.061639312840671	Neuroendocrine	Reck
3.6379469340835E-06	3.9720834466958	0.176	0.02	0.063140206987953	Neuroendocrine	Gm12146
3.65629855814031E-06	1.6676588235761	0.882	0.526	0.063458717775083	Neuroendocrine	Gde1
3.76233215456246E-06	2.47180820571458	0.529	0.161	0.065299036874586	Neuroendocrine	Inppl1
3.77873637386375E-06	5.63668330260338	0.059	0.002	0.065583748504779	Neuroendocrine	Best3
3.78893866621915E-06	2.52227022398338	0.471	0.12	0.0657608194909	Neuroendocrine	Gm36738
3.78937074062861E-06	5.76467495786572	0.059	0.002	0.06576831857435	Neuroendocrine	Gprin2
3.84297433376426E-06	5.66627828371878	0.059	0.002	0.066698662536812	Neuroendocrine	Gm40190
4.00806925205926E-06	2.42332797753558	0.588	0.204	0.069564049938741	Neuroendocrine	Stx18
4.12942229961062E-06	1.38050636925639	0.941	0.858	0.071670253432042	Neuroendocrine	Gstp1
4.13099355456292E-06	2.76678212379122	0.412	0.094	0.071697524132994	Neuroendocrine	Slc37a1
4.54739202228006E-06	3.36465468931315	0.294	0.052	0.078924535938693	Neuroendocrine	Cdh2
4.75696021986841E-06	4.23893688933689	0.118	0.009	0.082561801576036	Neuroendocrine	4930405A21Rik
4.92660037243035E-06	3.2710930313851	0.412	0.101	0.085506076063901	Neuroendocrine	Magi2
4.95323846247655E-06	2.77176058918482	0.353	0.071	0.085968406754743	Neuroendocrine	Zer1
4.96114495992057E-06	1.01376196602723	1	0.967	0.086105631924381	Neuroendocrine	Krt7
4.98952974234287E-06	5.83267992120836	0.059	0.003	0.086598278208103	Neuroendocrine	Gm44036
5.14241835243792E-06	5.50315735929918	0.059	0.003	0.089251812924913	Neuroendocrine	Zfp9
5.14419355815385E-06	2.78847352324337	0.647	0.255	0.089282623395318	Neuroendocrine	Fam174b
5.1476966770062E-06	2.85180010581979	0.294	0.052	0.08934342352612	Neuroendocrine	Ppp1r9a
5.20095708409304E-06	2.03155315527532	0.824	0.454	0.090267811151519	Neuroendocrine	Usp9x
5.35814718618561E-06	5.27282196463744	0.059	0.003	0.092996002563437	Neuroendocrine	Fut1
5.42264925220659E-06	2.7580478798826	0.471	0.132	0.094115500421298	Neuroendocrine	Rpa1
5.43574362140939E-06	4.55253028518932	0.118	0.01	0.094342766293181	Neuroendocrine	Prss41
5.4813859281504E-06	2.73096391063191	0.588	0.204	0.095134934168978	Neuroendocrine	Adprh
5.49485656017643E-06	2.30721982035975	0.706	0.286	0.095368730458422	Neuroendocrine	Tmem164
5.50114090727999E-06	3.6012946177662	0.176	0.021	0.095477801586752	Neuroendocrine	Cmpk2
5.54132137989547E-06	1.13033814983436	1	0.9	0.096175173869466	Neuroendocrine	Krt8
5.61793506467435E-06	1.5162146404519	0.941	0.892	0.097504880982488	Neuroendocrine	Psap
5.86489722992831E-06	2.85527943996812	0.294	0.052	0.101791156322636	Neuroendocrine	Sspn
6.07417180719401E-06	2.16927494911669	0.529	0.162	0.105423325885659	Neuroendocrine	Cog6
6.11464841457559E-06	2.17966663677051	0.824	0.463	0.106125837883374	Neuroendocrine	Tob1
6.11560986064385E-06	4.58933568502295	0.118	0.01	0.106142524741335	Neuroendocrine	Zfp287
6.14190243557886E-06	1.56597539156707	0.882	0.759	0.106598858671907	Neuroendocrine	Rnasek
6.15511006432872E-06	3.14240575116774	0.235	0.035	0.106828090276489	Neuroendocrine	C730034F03Rik
6.1800107932036E-06	1.26651207036046	0.941	0.841	0.107260267326842	Neuroendocrine	Mrfap1
6.2060671907819E-06	4.59467280399682	0.118	0.01	0.107712502163211	Neuroendocrine	Sync
6.30837352057129E-06	1.9838478343324	0.765	0.361	0.109488130823035	Neuroendocrine	Plaat3
